team,team_name,remaining_events,expected_added_points,added_points_p10,added_points_p50,added_points_p90,qual_prob_if_low_total_added,qual_prob_if_mid_total_added,qual_prob_if_high_total_added
1908,ShoreBots,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1915,Firebird Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Phantom Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,Metal Jackets,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2106,The Junkyard Dogs,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2186,Dogs of Steel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,Robo-Lions,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2363,Triple Helix Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,C Company,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2421,RTR Team Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2534,Lumberjack Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,Space RAIDers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2849,Ursa Major,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,The Hawk Collective,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2900,The Mighty Penguins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2912,Panther Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2914,TIGER PRIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2963,AnaDroids,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,RoboRiot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,VikingBots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,Backwoods Bots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,O.R.C.A.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3258,MADAWGS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3359,Royal Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,Governators,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3373,Team RoboHawk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,Flowers S.O.A.R.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3748,Ragnarok Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3939,Botetourt 4-H Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4099,The Falcons,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4286,Imperial Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4456,Mech Cadets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4464,Team Illusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4472,SuperNOVA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4505,McDonogh Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4541,CAVineers,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
4638,Jagbots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4821,CyberUs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,Knight Riders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5243,Aegis,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5338,RoboLoCo,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5353,LoCo Raptors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,Gryphon Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5587,Titan Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5724,Spartan Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5804,TORCH,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5830,LIFE Engineering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5841,The Patriots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239,The Irrational Engineers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6326,⚡ Baltimore Bolts ⚡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6802,Snot Otters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6863,Squirrels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6882,Fahrenheit Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7770,Infinite Voltage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7886,Cadet Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230,KoiBots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326,Hopper Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8590,Cavbotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8592,Newton Squared,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8622,The CyBirds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8726,CryptoHawks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9003,TuTu Turtles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,Ocebots,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9072,TigerBots,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9214,Honking Narwhals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9403,Starstuff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9709,Isotope Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10004,SCAROB (Star City Area Robotics),0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10224,MAV MECHANICS (NASA),0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10257,Vector Space,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10370,Squatch Watch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10449,Robo Crusaders 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10679,The Wirewolves,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11211,Apex Dimension,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,1st ACT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318,Freedom Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11350,Guilford Gearheads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,Storm Surge,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11425,Byteforge,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11443,Ferrum Nexus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
