team,team_name,remaining_events,expected_added_points,added_points_p10,added_points_p50,added_points_p90,qual_prob_if_low_total_added,qual_prob_if_mid_total_added,qual_prob_if_high_total_added
9559,EagleTron,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9605,Creek Commanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9607,RJR Cyber Demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9762,Raccoon Robotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9788,R.A.M.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
9789,Platinum Ringleaders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10072,WhirlyBots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10077,The H.E.I.S.T.,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10107,ThunderBirdz,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10121,TMSA MechaTiger,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10248,Iron Byrds,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10260,RoboJags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10302,Byte Force,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10304,Circuit Breakers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10354,Sting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10412,TechBotTronics-1RSNC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10583,Stampede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10704,Storm Surge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11146,CitrusDuckz,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11161,SkyForge Griffins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,The Power of Friendship,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11285,Purple Autobots,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11297,Iron Corsairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11353,Visionary Sparks,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11377,Knightmare Robotics,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11417,Nano Knights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
