team,team_name,remaining_events,expected_added_points,added_points_p10,added_points_p50,added_points_p90,qual_prob_if_low_total_added,qual_prob_if_mid_total_added,qual_prob_if_high_total_added
7067,Team Streak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7112,EverGreen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,Turismo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7845,8BIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8175,Piece of Mind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8223,Mariners,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9303,PORTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9304,legend's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9738,Ionic Bond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9739,Firefly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9740,CANBus in memory of Roney Tal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10139,Tsunami,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10695,Galileo,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10935,Krono,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10986,Negev Dominion,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11070,RoboRex,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11329,G-Force,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11332,Sunrise,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11390,Habsor,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11471,Neon,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11478,KasimTec,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
11480,EXODUS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
